PL (NUM_DEP,NUM_COM,SECTION,NUM);SURFACE;PERIMETRE;Nseg;N50;P2;MSI;PSI;ELONG
11429AS0086;0.32693;265;5;2;72.11;1.307;0.688513264111609;2.999
11429AS0087;0.11308;210;8;2;66.00;1.763;0.491723285245331;5.622
11429AS0084;0.07543;147;3;2;79.89;1.510;0.673710887737312;2.818
11429AS0052;0.90892;494;14;4;29.91;1.463;0.624686481291675;3.252
11429AS0054;0.21714;204;6;2;52.09;1.235;0.733157111269338;1.823
11429AS0085;0.17557;208;5;2;67.49;1.399;0.647403046947473;3.005
11429AS0033;0.81819;390;9;3;47.36;1.215;0.744173283017887;2.064
11429AS0038;0.18616;184;4;2;58.96;1.204;0.793356787373098;1.929
11429AT0398;0.01662;64;3;2;73.74;1.398;0.741141262280453;2.229
11429AT0406;0.00429;44;4;2;84.47;1.900;0.570628887776956;8.825
11429AT0105;0.00306;32;4;2;86.57;1.655;0.625616720635112;6.334
11429AT0107;0.03597;80;4;2;64.95;1.183;0.857356294091598;1.855
11429AT0108;0.02983;71;4;2;61.28;1.158;0.884404349686144;1.583
11429AT0029;0.03000;72;5;2;59.06;1.178;0.823745015091994;1.750
11429AT0026;0.02442;64;4;2;61.92;1.162;0.879223360753219;1.567
11429AT0023;0.16735;164;4;2;50.30;1.129;0.941958518046394;1.039
11429AT0022;0.12859;152;8;3;44.85;1.194;0.790070756104939;1.014
11429AT0021;0.01531;63;4;2;80.03;1.434;0.703202742624991;4.218
11429AT0020;0.05604;97;4;2;57.21;1.161;0.863706229603956;1.067
11429AT0019;0.06078;101;5;2;55.27;1.152;0.820346649332318;1.028
11429AT0018;0.02000;58;4;2;56.05;1.156;0.870598824729886;1.058
11429AT0017;0.04512;91;6;3;47.23;1.207;0.794023185183827;2.122
11429AT0016;0.03855;96;6;2;76.36;1.379;0.631090563416756;2.517
11429AT0015;0.07059;113;6;2;53.24;1.199;0.777052337391151;1.050
11429AT0013;0.02811;75;4;2;71.99;1.266;0.771468574221387;2.724
11429AT0012;0.04953;92;4;2;61.70;1.165;0.840237256372485;1.434
11429AT0056;0.00603;44;4;2;85.50;1.608;0.586740980395731;4.406
11429AT0410;0.04970;111;6;3;49.70;1.410;0.70671060203141;1.404
11429AT0408;0.01576;91;9;2;51.25;2.046;0.515857776593964;2.661
11429AT0409;0.34329;606;64;11;21.31;2.915;0.279209811632845;1.943
11429AT0388;0.06890;116;5;2;53.26;1.244;0.789418746989221;2.019
11429AT0366;0.01996;61;4;2;68.23;1.212;0.808142437968944;2.142
11429AT0365;0.02117;62;4;2;67.60;1.206;0.815343452451557;2.058
11429AT0371;0.08365;118;4;2;59.43;1.149;0.877261522297199;1.462
11429AT0368;0.03300;120;8;2;61.22;1.866;0.516324231374517;4.398
11429AT0372;0.06318;107;10;2;50.25;1.197;0.712903073609308;1.592
11429AT0373;0.03149;95;17;7;20.08;1.511;0.696965627354767;2.157
11429AT0369;0.06334;107;10;2;50.24;1.197;0.71893644552293;1.568
11429AT0367;0.07891;116;5;2;62.87;1.168;0.803624909716369;1.897
11429AT0370;0.08434;118;8;2;52.94;1.147;0.751764415451025;1.449
11429AT0413;0.89804;383;10;3;39.00;1.140;0.771028691027075;1.445
11429AT0161;0.00404;52;5;2;77.59;2.288;0.464043697496122;7.165
11429AT0163;0.02842;73;4;2;68.58;1.219;0.779265068204749;2.280
11429AT0396;0.07048;107;4;2;52.89;1.133;0.947057852864252;1.029
11429AT0394;0.10396;149;6;2;60.10;1.302;0.720238201951004;1.796
11429AT0401;0.09677;217;9;2;55.93;1.966;0.48827905735116;7.781
11429AT0403;0.53430;331;7;2;58.53;1.277;0.688945111747733;1.192
11429AT0039;0.06642;111;19;6;28.96;1.217;0.733897525689055;1.101
11429AT0034;1.91816;572;7;3;48.27;1.165;0.790945098071235;1.186
11429AT0040;0.04298;108;18;7;22.09;1.468;0.680893177443436;1.295
11429AT0041;0.04302;109;18;7;22.66;1.479;0.674976899578994;1.326
11429AT0042;0.04613;100;14;5;24.96;1.312;0.758672413619743;1.328
11429AT0014;0.04856;90;5;2;51.69;1.150;0.851250247690794;1.438
11429AT0044;0.04408;108;10;4;32.55;1.457;0.699771469332264;1.198
11429AT0045;0.06566;118;12;4;36.32;1.303;0.698742732706715;1.212
11429AT0046;0.05594;111;13;4;41.67;1.320;0.66880260345687;1.015
11429AT0055;0.03909;90;8;3;49.82;1.283;0.720811690369167;1.187
11429AT0144;0.06560;107;9;4;33.32;1.176;0.813713672485568;1.072
11429AT0143;0.09720;135;9;3;36.63;1.217;0.780789294079939;1.138
11429AT0047;0.04906;114;16;6;23.04;1.455;0.716163179569056;1.545
11429AT0106;1.79967;785;10;2;59.05;1.650;0.551907736615775;3.953
11429AT0400;0.02290;117;9;2;53.14;2.179;0.497684894775313;10.719
11429AT0397;0.08755;133;6;2;54.97;1.271;0.721675988412275;1.679
11429AT0048;0.05347;117;11;3;42.27;1.423;0.660854667472981;1.276
11429AT0145;0.05328;116;10;4;29.00;1.420;0.737155209832962;1.502
11429AT0146;0.04888;110;14;5;28.58;1.405;0.712510610598066;1.387
11429AT0363;0.08859;125;5;2;64.38;1.185;0.786831301848128;2.032
11429AT0381;0.00524;109;6;2;56.20;4.239;0.452738917787348;17.207
11429AT0395;0.08016;161;6;2;59.52;1.609;0.658629007120801;3.589
11429AT0405;0.00635;59;5;2;69.98;2.105;0.530246564806248;10.845
11429AT0392;0.09919;135;5;2;57.88;1.212;0.815837438014995;2.024
11429AT0391;0.09301;182;7;3;43.29;1.680;0.649525696414405;3.052
11429AT0390;0.07077;107;5;2;57.94;1.133;0.869753125327256;1.409
11429AT0110;0.05026;89;9;3;44.85;1.123;0.772802863197027;1.123
11429AT0030;0.09420;125;4;2;57.91;1.145;0.895243511130486;1.436
11429AT0028;0.01882;79;5;2;85.76;1.621;0.572101592047196;6.052
11429AT0027;0.06326;104;4;2;61.41;1.163;0.869935047049694;1.687
11429AT0025;0.05957;100;5;2;50.21;1.155;0.869513128262591;1.524
11429AT0011;0.03779;78;4;2;51.98;1.131;0.916398278210609;1.050
11429AT0010;0.02028;61;4;2;66.63;1.199;0.826364151037623;2.033
11429AT0009;0.04137;82;4;2;53.92;1.138;0.882803998888502;1.150
11429AT0008;0.02318;63;5;2;62.83;1.172;0.768262159059918;1.636
11429AT0007;0.01994;60;4;2;67.38;1.204;0.786855944904311;2.033
11429AT0006;0.02063;61;4;2;66.50;1.195;0.79577704854994;1.976
11429AT0387;0.00124;15;5;2;50.43;1.198;0.842890520622604;1.959
11429AT0386;0.04663;89;10;3;42.29;1.165;0.790617293187971;1.137
11429AT0377;0.05002;90;4;2;53.94;1.134;0.921549437335548;1.095
11429AT0307;0.05951;102;5;2;58.47;1.179;0.824076660797948;1.454
11429AT0147;0.03614;78;7;3;48.75;1.165;0.797452186631973;1.317
11429AT0148;0.03482;95;11;4;36.10;1.440;0.673654879642722;1.944
11429AT0149;0.02713;71;7;2;53.54;1.222;0.760599019718811;1.510
11429AT0150;0.03124;71;4;2;54.00;1.132;0.915710167813681;1.199
11429AT0309;0.06841;111;8;3;49.56;1.202;0.752843526141821;2.070
11429AT0308;0.05905;98;6;2;54.78;1.136;0.821333560079813;1.647
11429AT0031;0.08625;124;4;2;64.85;1.187;0.847649641701716;1.946
11429AT0181;0.03198;73;7;3;47.09;1.151;0.842103252457982;1.224
11429AT0404;0.00849;69;4;2;92.24;2.123;0.509607077172246;11.970
11429AT0376;0.04597;87;4;2;56.48;1.138;0.901628048806644;1.301
11429AT0182;0.00242;21;4;2;65.53;1.187;0.879431934511846;1.884
11429AT0185;0.04361;84;5;2;56.53;1.139;0.788220978433862;1.312
11429AT0186;0.04356;85;4;2;57.58;1.143;0.842500774876081;1.317
11429AT0187;0.04747;93;5;2;62.75;1.203;0.735225830838167;1.075
11429AT0378;0.05898;97;7;3;47.69;1.123;0.829577496870827;1.053
11429AT0180;0.00272;34;6;2;74.02;1.847;0.555541046755711;4.093
11429AT0204;0.01609;245;16;5;24.41;5.456;0.421811188147228;10.793
11429AT0379;0.00387;25;4;2;59.31;1.149;0.88639505459982;1.463
11429AT0393;0.10113;136;7;3;46.26;1.206;0.790157033654196;1.059
11429AT0402;0.01827;234;15;3;49.61;4.873;0.340837960391247;13.724
11429AT0399;0.03074;74;4;2;59.36;1.196;0.865968343898677;1.717
11429AT0203;0.05386;95;6;2;55.64;1.152;0.763813923849526;1.256
11429AT0202;0.05877;102;7;2;56.56;1.189;0.739436449288712;1.320
11429AT0195;0.04647;85;5;2;50.98;1.113;0.873766577693143;1.123
11429AT0178;0.07407;113;7;2;58.86;1.167;0.750163391660311;1.531
11429AT0139;0.05825;101;4;2;64.04;1.186;0.792829937653123;1.988
11429AT0138;0.04539;87;4;2;55.90;1.156;0.830329823599164;1.559
11429AT0137;0.07211;107;6;3;43.30;1.120;0.835666249954342;1.513
11429AT0136;0.05150;94;4;2;60.02;1.173;0.823002213715169;1.752
11429AT0135;0.07840;121;5;3;46.22;1.217;0.813130431004346;2.162
11429AT0111;0.05009;91;7;3;46.26;1.144;0.782469926757666;1.844
11429AT0112;0.05013;91;4;2;58.39;1.147;0.850507305884605;1.464
11429AT0114;0.04920;98;8;2;53.01;1.248;0.700549798909121;1.539
11429AT0115;0.04008;89;7;2;58.31;1.258;0.693480017120566;1.859
11429AT0113;0.05539;96;6;2;52.07;1.149;0.781616741003559;1.033
11429AT0117;0.04775;89;6;3;46.96;1.154;0.797711996237425;1.067
11429AT0005;0.05082;91;6;2;51.82;1.138;0.786948517134729;1.236
11429AT0003;0.02702;71;7;3;49.23;1.212;0.761650616852358;1.357
11429AT0314;0.05123;96;7;3;43.53;1.202;0.811414830718145;1.534
11429AT0353;0.00396;25;7;3;45.85;1.141;0.838650005021673;1.090
11429AT0311;0.05005;91;4;2;58.38;1.145;0.894450897838287;1.403
11429AT0310;0.06336;108;5;2;58.86;1.208;0.809387853021366;2.132
11429AT0380;0.05090;217;11;3;45.53;2.717;0.425574942271564;2.870
11429AT0384;0.00564;32;4;2;68.37;1.213;0.815887352523095;2.149
11429AT0382;0.03913;79;4;2;53.99;1.132;0.91605916244543;1.172
11429AT0383;0.03474;75;6;2;50.06;1.137;0.831219745045943;1.270
11429AT0385;0.04723;88;10;3;46.88;1.140;0.767096193510629;1.082
11429AT0089;0.03472;75;5;2;54.94;1.137;0.861073642584613;1.241
11429AT0004;0.00342;23;4;2;51.36;1.129;0.894094955388897;1.065
11429AT0153;0.02570;66;5;2;61.46;1.157;0.82159375203312;1.711
11429AT0154;0.03430;75;4;2;54.84;1.138;0.918300821430005;1.177
11429AT0151;0.03384;85;6;2;52.86;1.302;0.736786097462078;1.601
11429AT0158;0.14407;317;37;9;15.61;2.359;0.384104050027465;1.332
11429AT0184;0.04828;89;4;2;55.37;1.138;0.852851369376675;1.138
11429AT0152;0.04174;94;12;3;47.75;1.294;0.659851872149803;1.451
11429AT0189;0.04558;90;6;2;53.91;1.193;0.803340605775998;1.480
11429AT0190;0.04467;89;6;2;52.86;1.190;0.806889734938001;1.402
11429AT0188;0.06376;105;7;2;54.08;1.175;0.764078372522217;1.006
11429AT0200;0.06165;99;7;3;49.85;1.122;0.810385367823759;1.117
11429AT0196;0.04875;88;5;2;50.73;1.130;0.877859953221796;1.060
11429AT0134;0.04792;88;4;2;53.36;1.131;0.882573844332452;1.143
11429AT0132;0.03767;81;7;2;50.02;1.170;0.766980412715142;1.471
11429AT0116;0.04013;83;7;3;48.51;1.166;0.77136786749283;1.073
11429AT0131;0.04794;92;8;4;33.81;1.186;0.827927146533357;1.089
11429AT0130;0.05143;92;8;3;38.57;1.149;0.806798813081934;1.211
11429AT0129;0.05772;115;12;3;37.73;1.346;0.675759728505001;1.141
11429AT0174;0.04275;122;8;3;43.03;1.666;0.605661324995641;4.832
11429AT0193;0.04711;85;6;2;53.05;1.111;0.84144023140129;1.162
11429AT0194;0.19717;426;33;7;23.20;2.703;0.338257886512205;1.675
11429AT0361;0.26430;255;16;3;38.48;1.398;0.583283061717128;1.332
11429AT0320;0.05017;91;7;2;54.09;1.142;0.788940110359951;1.376
11429AT0335;0.06008;102;4;2;63.34;1.176;0.797149201324196;1.838
11429AT0191;0.04713;88;4;2;57.68;1.142;0.904743005678355;1.379
11429AT0192;0.04499;86;4;2;57.46;1.141;0.907091848906161;1.352
11429AT0312;0.04942;88;6;2;52.59;1.115;0.843839149019228;1.345
11429AT0313;0.04941;90;5;2;52.21;1.140;0.86101224186315;1.420
11429AT0316;0.05004;90;5;2;56.43;1.139;0.828203070892562;1.308
11429AT0318;0.05613;96;5;2;57.13;1.141;0.810801931692817;1.043
11429AT0360;0.04071;178;7;2;62.72;2.485;0.464587205510961;9.653
11429AT0319;0.04976;88;7;2;51.43;1.113;0.799848547954917;1.279
11429AT0315;0.04993;88;6;2;52.00;1.115;0.830198995009537;1.271
11429AT0179;0.07510;116;9;2;54.70;1.196;0.682211211401413;1.581
11429AT0128;0.04976;91;4;2;60.09;1.152;0.868345445420231;1.501
11429AT0125;0.03858;80;6;2;59.78;1.146;0.791878767211857;1.649
11429AT0124;0.03996;89;7;2;51.09;1.256;0.731711014868716;1.460
11429AT0317;0.05003;91;5;2;58.06;1.152;0.82504678373779;1.508
11429AT0173;0.17708;185;8;2;53.88;1.241;0.715996146939813;1.790
11429AT0201;0.05769;99;7;3;48.65;1.161;0.780521097037087;1.219
11429AT0197;0.03603;77;5;2;52.31;1.148;0.844850109058944;1.341
11429AT0198;0.03754;81;8;3;46.90;1.175;0.776026098511218;1.988
11429AT0199;0.04931;89;4;2;53.79;1.136;0.913674671708538;1.044
11429AT0334;0.05041;93;4;2;62.21;1.169;0.805722598573238;1.756
11429AT0321;0.06024;100;6;2;52.43;1.153;0.780889129029468;1.034
11429AT0354;0.13778;322;31;5;32.12;2.450;0.347789142155476;2.214
11429AT0244;0.01907;64;4;2;74.99;1.307;0.740691374230374;3.101
11429AT0243;0.02135;68;4;2;74.86;1.305;0.74368361029219;3.022
11429AT0242;0.03588;81;4;2;66.81;1.202;0.8453086404219;1.749
11429AT0241;0.02196;69;5;2;59.51;1.314;0.805656058651226;3.012
11429AT0240;0.02220;69;4;2;75.35;1.309;0.8009049566992;3.040
11429AT0239;0.02093;68;4;2;76.49;1.330;0.790566148380737;3.243
11429AT0238;0.02139;69;4;2;76.15;1.324;0.793727760743544;3.176
11429AT0237;0.02186;69;4;2;75.75;1.316;0.797341203101209;3.108
11429AT0236;0.02094;68;4;2;76.56;1.333;0.789523619070993;2.971
11429AT0235;0.03014;74;7;2;51.56;1.210;0.734154907510489;1.123
11429AT0127;0.04504;88;4;2;62.25;1.164;0.852881676820033;1.646
11429AT0126;0.05129;93;4;2;59.12;1.152;0.88441398241938;1.272
11429AT0121;0.05112;92;5;2;59.78;1.154;0.798158344839048;1.835
11429AT0122;0.04728;92;5;2;63.00;1.196;0.764968240922155;1.616
11429AT0343;0.05010;95;4;2;64.51;1.203;0.782370714435781;1.285
11429AT0342;0.04986;95;5;2;62.93;1.196;0.784982790293391;1.750
11429AT0230;0.02775;69;4;2;61.00;1.166;0.824542244642571;1.040
11429AT0231;0.01886;62;4;2;73.54;1.282;0.70463210942149;2.840
11429AT0341;0.04976;87;6;2;51.61;1.106;0.847403065059569;1.376
11429AT0232;0.01976;64;4;2;73.64;1.281;0.704553878426719;2.789
11429AT0233;0.01968;64;4;2;73.57;1.280;0.705253788349535;2.800
11429AT0336;0.04934;99;7;2;58.05;1.256;0.692462945193126;1.764
11429AT0337;0.05009;90;5;2;51.71;1.129;0.871030723127022;1.076
11429AT0324;0.05007;90;5;2;56.40;1.138;0.852939036364604;1.294
11429AT0234;0.01931;63;4;2;73.26;1.275;0.708198776822298;2.744
11429AT0141;0.39716;1082;89;14;13.42;4.843;0.212521068349775;1.282
11429AT0338;0.05008;94;6;2;56.20;1.185;0.767426941047842;1.011
11429AT0331;0.05006;90;5;3;50.00;1.141;0.871562657938764;1.343
11429AT0326;0.04880;89;6;3;47.02;1.139;0.846191150095835;1.477
11429AT0323;0.05028;92;6;2;57.39;1.160;0.804427132526636;1.408
11429AT0322;0.05012;94;5;2;60.19;1.179;0.766495653967386;1.110
11429AT0328;0.05006;90;4;2;50.19;1.128;0.936285993065982;1.008
11429AT0327;0.04978;87;6;2;51.60;1.105;0.84074888108824;1.009
11429AT0123;0.05584;95;5;2;57.20;1.137;0.832779201477843;1.615
11429AT0245;0.02779;70;6;3;49.69;1.187;0.79221284412467;2.118
11429AT0081;0.00121;20;3;2;86.40;1.657;0.603035862427095;3.278
11429AT0068;0.00535;33;4;2;74.07;1.287;0.808217481194203;2.809
11429AT0177;0.05372;100;8;3;43.44;1.214;0.778697076861753;1.161
11429AT0227;0.00410;33;4;2;80.86;1.444;0.680425912728882;4.325
11429AT0229;0.00109;15;4;2;71.76;1.256;0.815420413206925;2.585
11429AT0225;0.04105;82;4;2;54.90;1.140;0.911688900771516;1.089
11429AT0224;0.05042;90;4;2;53.86;1.133;0.920336485362574;1.222
11429AT0329;0.05061;90;5;2;50.51;1.132;0.869623094033636;1.033
11429AT0339;0.04981;88;6;2;51.57;1.114;0.777729484717397;1.277
11429AT0351;0.04998;96;5;2;63.47;1.207;0.742817531989312;1.845
11429AT0352;0.04979;94;6;2;51.98;1.188;0.761521992067278;1.139
11429AT0348;0.05014;90;8;3;45.71;1.136;0.74103185258401;1.261
11429AT0345;0.04937;92;5;2;64.02;1.173;0.74975892646105;1.193
11429AT0344;0.05050;95;5;2;63.51;1.187;0.751785125725054;1.166
11429AT0340;0.04963;94;5;2;59.02;1.191;0.74295173649895;1.080
11429AT0350;0.05008;95;4;2;66.14;1.192;0.793224807558584;1.953
11429AT0246;0.25819;982;58;10;20.03;5.450;0.22221895563975;2.932
11429AT0063;0.08103;123;5;2;51.66;1.221;0.845591659707953;2.347
11429AT0362;0.08902;633;28;3;42.19;5.983;0.282695023361906;7.588
11429AT0332;0.04909;99;6;2;53.19;1.258;0.739249106594196;1.623
11429AT0333;0.05119;91;4;2;54.41;1.136;0.863092120321423;1.024
11429AT0325;0.04916;86;5;3;49.94;1.099;0.873684586424514;1.090
11429AT0356;0.19602;460;58;10;12.53;2.929;0.26880272367269;1.748
11429AT0358;0.03687;181;8;3;48.44;2.654;0.468758957864689;6.607
11429AT0347;0.05017;92;9;2;50.84;1.161;0.717581400372402;1.490
11429AT0067;0.24028;227;12;3;39.53;1.304;0.736340369202103;1.120
11429AT0095;0.09994;142;6;2;68.02;1.269;0.732169170807;2.733
11429AT0355;0.10955;288;46;7;17.90;2.458;0.294207252594428;2.828
11429AT0349;0.05016;98;5;2;55.71;1.231;0.784128666254536;1.351
11429AT0357;0.03430;210;12;2;50.04;3.198;0.367588063912267;4.732
11429AT0346;0.05035;106;8;2;52.62;1.333;0.658953065383961;1.665
11429AT0066;0.04069;89;5;2;54.15;1.240;0.795551195699625;1.615
11429AT0072;0.08854;182;9;3;38.84;1.730;0.607756465133929;1.076
11429AT0075;0.04563;84;5;2;51.18;1.113;0.892234196351923;1.066
11429AT0094;0.15070;166;6;2;60.66;1.206;0.785571810356335;2.116
11429AT0076;0.04092;81;4;2;51.78;1.129;0.957761430633574;1.087
11429AT0078;0.04642;86;4;2;50.74;1.129;0.96206208552085;1.035
11429AT0096;0.10951;143;6;2;67.73;1.219;0.758544868454079;2.013
11429AT0083;0.02857;77;7;3;38.57;1.277;0.770151298530046;1.203
11429AT0211;0.05637;300;11;3;38.39;3.570;0.415717738733441;2.544
11429AT0097;0.00079;15;3;2;82.82;1.542;0.670287630329689;2.857
11429AT0220;0.05190;98;4;2;66.32;1.211;0.793515231846932;1.855
11429AT0221;0.05348;94;5;2;59.66;1.151;0.822576131088123;1.510
11429AT0085;0.09912;128;4;2;55.30;1.145;0.900154675497383;1.336
11429AT0098;0.01224;49;5;2;56.56;1.254;0.790186430273905;1.835
11429AT0176;0.80458;446;16;3;36.65;1.404;0.665317707279263;1.469
11429AT0206;0.04061;142;13;3;37.36;1.983;0.559190908683711;7.990
11429AT0226;0.17446;358;29;9;15.40;2.420;0.436042205322708;3.700
11429AT0228;0.03905;228;13;4;31.08;3.255;0.430758053874141;2.265
11429AT0207;0.04757;88;4;2;52.34;1.132;0.953097399918159;1.178
11429AT0208;0.02152;91;9;3;42.10;1.757;0.596580769032641;3.531
11429AT0209;0.01058;50;5;2;67.54;1.384;0.718312074444133;3.613
11429AT0210;0.04250;83;4;2;55.20;1.137;0.935288940463833;1.168
11429AT0359;0.03491;171;10;3;37.10;2.576;0.4895911164494;4.112
11429AT0330;0.05091;89;5;2;50.87;1.114;0.882790820027613;1.036
11429AT0212;0.02262;64;4;2;67.07;1.204;0.855942392261459;1.805
11429AT0061;0.07578;120;8;2;50.86;1.229;0.749023575280821;2.381
11429AT0213;0.05445;103;5;2;55.32;1.239;0.781926509961543;1.591
11429AT0214;0.04758;88;5;2;51.17;1.133;0.85485787829785;1.304
11429AT0215;0.04450;85;5;2;50.91;1.134;0.874235519866069;1.005
11429AT0216;0.04452;84;4;2;50.67;1.129;0.930193894779463;1.026
11429AT0217;0.04420;83;6;2;52.89;1.119;0.826035542402324;1.078
11429AT0218;0.03494;81;10;3;45.69;1.220;0.708114468495764;1.074
11429AT0222;0.05038;91;5;2;58.80;1.147;0.829428887707463;1.425
11429AT0223;0.04459;86;4;2;60.06;1.153;0.882014911003421;1.521
11429AT0219;0.05189;93;6;2;54.50;1.152;0.780637154266427;1.370
11429AT0164;0.10531;150;6;2;61.57;1.302;0.716009098912114;2.866
11429AT0411;1.24715;475;9;3;44.94;1.199;0.726602711009733;1.478
11429AT0407;2.04290;854;10;2;67.17;1.685;0.534916970507556;4.630
11429AT0035;0.80317;381;8;2;53.10;1.201;0.718979972208994;2.066
11429AT0412;1.57513;540;19;4;34.24;1.213;0.710145143225538;1.779
11429AT0165;0.11206;159;7;3;38.43;1.343;0.750124601808731;2.191
11429AT0118;0.04605;87;6;2;50.95;1.142;0.769611506951417;1.034
11429AT0119;0.05101;93;4;2;56.24;1.159;0.856961357109723;1.479
11429AT0002;0.06038;100;5;2;59.72;1.151;0.79474959817283;1.477
11429AT0120;0.08001;130;6;2;50.04;1.299;0.722456743062026;1.132
11429AT0175;1.25839;573;21;4;32.90;1.441;0.579643998844597;1.546
11429AT0084;0.00909;38;4;2;56.58;1.138;0.845315910478351;1.312
11429AV0208;0.06262;108;6;2;52.31;1.214;0.750191406433007;1.186
11429AV0424;0.00731;34;4;2;55.05;1.138;0.898851669384669;1.192
11429AV0425;0.00996;40;4;2;52.53;1.133;0.891329620128425;1.208
11429AV0413;0.01087;42;6;2;50.47;1.137;0.811412067037411;1.327
11429AV0404;0.01652;60;7;2;57.61;1.320;0.691158635879768;2.680
11429AV0058;0.12345;142;4;2;55.28;1.140;0.88564868315138;1.084
11429AV0059;0.14894;159;5;2;52.05;1.159;0.820255861626795;1.345
11429AV0060;0.02305;74;4;2;78.23;1.368;0.675591235083016;3.509
11429AV0061;0.04554;89;5;2;51.42;1.171;0.815868172160584;1.667
11429AV0062;0.04209;97;9;3;47.05;1.338;0.655944783136357;1.738
11429AV0074;0.00580;34;4;2;73.34;1.277;0.730859395196895;2.424
11429AV0073;0.00856;39;7;2;64.66;1.181;0.692936898401277;1.827
11429AV0072;0.00383;31;4;2;80.14;1.414;0.64642470383834;4.039
11429AV0071;0.00374;31;4;2;80.34;1.420;0.64219107581361;3.897
11429AV0063;0.07126;119;10;3;48.31;1.252;0.69447478930617;1.409
11429AV0055;0.00156;16;4;2;62.47;1.166;0.847198430731117;1.659
11429AV0053;0.03247;78;8;3;46.27;1.228;0.751655236232635;1.575
11429AV0046;0.01931;109;10;3;43.41;2.208;0.501595625312847;1.207
11429AV0052;0.03111;70;5;2;52.32;1.114;0.873952919240784;1.246
11429AV0047;0.04893;94;8;3;47.53;1.198;0.764522545272535;1.014
11429AV0390;0.00009;4;4;2;67.48;1.205;0.806974786738563;2.119
11429AV0389;0.01638;66;8;2;51.82;1.450;0.642761640158262;3.132
11429AV0393;0.03597;83;9;3;36.33;1.236;0.798285734532071;1.657
11429AV0372;0.01118;53;7;3;37.61;1.422;0.723714635548094;2.183
11429AV0379;0.01791;57;4;2;66.65;1.197;0.790811029336344;1.995
11429AV0079;0.00725;34;4;2;55.12;1.134;0.870251958617139;1.193
11429AV0078;0.00297;25;4;2;74.87;1.301;0.708028724156932;2.665
11429AV0077;0.00468;29;4;2;65.07;1.184;0.804456137662938;1.771
11429AV0075;0.00131;17;3;2;70.01;1.314;0.779928753139266;1.026
11429AV0402;0.01569;57;8;3;44.03;1.284;0.734835500123091;1.972
11429AV0405;0.01616;57;4;2;72.43;1.264;0.764381852974149;2.624
11429AV0421;0.01936;69;5;2;65.08;1.406;0.6605516968247;2.831
11429AV0420;0.01338;62;5;2;71.34;1.516;0.638696686827733;3.674
11429AV0403;0.01800;63;7;3;48.62;1.330;0.721641851606827;1.971
11429AV0044;0.26641;222;9;2;58.16;1.215;0.684089478450973;1.509
