PL;CODE_DEP;NOM_COM;CODE_COM;SECTION;NUMERO;DALLE;BOIS_%;NATURE_%;AUTRE_%;DOMINANTE;PROBA_DOMINANTE;SURF_TOTALE_M2
110040B0888;11;Alaigne;004;0B;0888;3;0.0;0.0;100.0;AUTRE;0;523.2
110040B0107;11;Alaigne;004;0B;0107;3;0.0;0.0;100.0;AUTRE;0;261.2
110040B0887;11;Alaigne;004;0B;0887;3;0.0;0.0;100.0;AUTRE;0;60.2
110040B0100;11;Alaigne;004;0B;0100;3;0.0;0.0;100.0;AUTRE;0;308.9
110040B0099;11;Alaigne;004;0B;0099;3;0.0;0.0;100.0;AUTRE;0;309.4
110040B0098;11;Alaigne;004;0B;0098;3;0.0;0.0;100.0;AUTRE;0;505.3
110040B0775;11;Alaigne;004;0B;0775;3;0.0;0.0;100.0;AUTRE;0;1062.3
110040B0889;11;Alaigne;004;0B;0889;3;0.0;0.0;100.0;AUTRE;0;41.1
110040B0096;11;Alaigne;004;0B;0096;3;0.0;0.0;100.0;AUTRE;0;284.0
110040B0090;11;Alaigne;004;0B;0090;3;0.0;0.0;100.0;AUTRE;0;143.3
110040B0088;11;Alaigne;004;0B;0088;3;0.0;0.0;100.0;AUTRE;0;669.8
110040B0119;11;Alaigne;004;0B;0119;3;0.0;0.0;100.0;AUTRE;0;91.2
110040B0121;11;Alaigne;004;0B;0121;3;0.0;0.0;100.0;AUTRE;0;134.6
110040B0120;11;Alaigne;004;0B;0120;3;0.0;0.0;100.0;AUTRE;0;23.1
110040C0526;11;Alaigne;004;0C;0526;3;0.0;0.0;100.0;AUTRE;0;564.9
110040C0525;11;Alaigne;004;0C;0525;3;0.0;0.0;100.0;AUTRE;0;808.6
110040C0532;11;Alaigne;004;0C;0532;3;0.0;0.0;100.0;AUTRE;0;244.4
110040C0531;11;Alaigne;004;0C;0531;3;0.0;0.0;100.0;AUTRE;0;625.7
110040C0530;11;Alaigne;004;0C;0530;3;0.0;0.0;100.0;AUTRE;0;578.7
110040C0529;11;Alaigne;004;0C;0529;3;0.0;0.0;100.0;AUTRE;0;618.8
110040B0884;11;Alaigne;004;0B;0884;3;0.0;0.0;100.0;AUTRE;0;213.8
110040B0243;11;Alaigne;004;0B;0243;3;0.0;0.0;100.0;AUTRE;0;67.3
110040B0706;11;Alaigne;004;0B;0706;3;0.0;0.0;100.0;AUTRE;0;69.0
110040B0242;11;Alaigne;004;0B;0242;3;0.0;0.0;100.0;AUTRE;0;61.3
110040B0224;11;Alaigne;004;0B;0224;3;0.0;0.0;100.0;AUTRE;0;258.5
110040B0217;11;Alaigne;004;0B;0217;3;0.0;0.0;100.0;AUTRE;0;112.7
110040B0215;11;Alaigne;004;0B;0215;3;0.0;0.0;100.0;AUTRE;0;93.7
110040B0761;11;Alaigne;004;0B;0761;3;0.0;0.0;100.0;AUTRE;0;34.3
110040B0214;11;Alaigne;004;0B;0214;3;0.0;0.0;100.0;AUTRE;0;45.4
110040B0813;11;Alaigne;004;0B;0813;3;0.0;0.0;100.0;AUTRE;0;837.1
110040B0241;11;Alaigne;004;0B;0241;3;0.0;0.0;100.0;AUTRE;0;1351.4
110040B0714;11;Alaigne;004;0B;0714;3;0.0;0.0;100.0;AUTRE;0;271.7
110040B0713;11;Alaigne;004;0B;0713;3;0.0;0.0;100.0;AUTRE;0;70.0
110040B0211;11;Alaigne;004;0B;0211;3;0.0;0.0;100.0;AUTRE;0;609.1
110040B0213;11;Alaigne;004;0B;0213;3;0.0;0.0;100.0;AUTRE;0;557.5
110040B0236;11;Alaigne;004;0B;0236;3;0.0;0.0;100.0;AUTRE;0;198.0
110040B0240;11;Alaigne;004;0B;0240;3;0.0;0.0;100.0;AUTRE;0;322.0
110040B0281;11;Alaigne;004;0B;0281;3;0.0;0.0;100.0;AUTRE;0;15813.8
110040B0280;11;Alaigne;004;0B;0280;3;0.0;0.0;100.0;AUTRE;0;13812.9
110040B0282;11;Alaigne;004;0B;0282;3;0.0;0.0;100.0;AUTRE;0;13332.2
110040B0891;11;Alaigne;004;0B;0891;3;0.0;0.0;100.0;AUTRE;0;2159.0
110040B0890;11;Alaigne;004;0B;0890;3;0.0;0.0;100.0;AUTRE;0;3343.8
110040B0278;11;Alaigne;004;0B;0278;3;0.0;0.0;100.0;AUTRE;0;10038.8
110040B0260;11;Alaigne;004;0B;0260;3;0.0;0.0;100.0;AUTRE;0;11085.4
110040B0821;11;Alaigne;004;0B;0821;3;0.0;0.0;100.0;AUTRE;0;7768.9
110040B0274;11;Alaigne;004;0B;0274;3;0.0;0.0;100.0;AUTRE;0;3964.1
110040B0273;11;Alaigne;004;0B;0273;3;0.0;0.0;100.0;AUTRE;0;3288.6
110040B0779;11;Alaigne;004;0B;0779;3;0.0;0.0;100.0;AUTRE;0;7061.9
110040B0818;11;Alaigne;004;0B;0818;3;0.0;0.0;100.0;AUTRE;0;7374.5
110040B0261;11;Alaigne;004;0B;0261;3;0.0;0.0;100.0;AUTRE;0;6537.9
110040B0265;11;Alaigne;004;0B;0265;3;0.0;0.0;100.0;AUTRE;0;7736.2
110040B0272;11;Alaigne;004;0B;0272;3;0.0;0.0;100.0;AUTRE;0;3689.7
110040B0271;11;Alaigne;004;0B;0271;3;0.0;0.0;100.0;AUTRE;0;3823.6
110040B0266;11;Alaigne;004;0B;0266;3;0.0;0.0;100.0;AUTRE;0;20543.1
110040B0835;11;Alaigne;004;0B;0835;3;0.0;0.0;100.0;AUTRE;0;6838.9
110040B0615;11;Alaigne;004;0B;0615;3;0.0;0.0;100.0;AUTRE;0;8358.5
110040B0624;11;Alaigne;004;0B;0624;3;0.0;0.0;100.0;AUTRE;0;2916.9
110040B0616;11;Alaigne;004;0B;0616;3;0.0;0.0;100.0;AUTRE;0;7792.0
110040B0614;11;Alaigne;004;0B;0614;3;0.0;0.0;100.0;AUTRE;0;8162.3
110040B0814;11;Alaigne;004;0B;0814;3;0.0;0.0;100.0;AUTRE;0;12709.1
110040B0815;11;Alaigne;004;0B;0815;3;0.0;0.0;100.0;AUTRE;0;101.8
110040B0286;11;Alaigne;004;0B;0286;3;0.0;0.0;100.0;AUTRE;0;4532.7
110040B0284;11;Alaigne;004;0B;0284;3;0.0;0.0;100.0;AUTRE;0;9848.7
110040B0287;11;Alaigne;004;0B;0287;3;0.0;0.0;100.0;AUTRE;0;1601.9
110040B0400;11;Alaigne;004;0B;0400;3;0.0;0.0;100.0;AUTRE;0;3371.3
110040B0288;11;Alaigne;004;0B;0288;3;0.0;0.0;100.0;AUTRE;0;2242.7
110040B0702;11;Alaigne;004;0B;0702;3;0.0;0.0;100.0;AUTRE;0;2890.3
110040B0691;11;Alaigne;004;0B;0691;3;0.0;0.0;100.0;AUTRE;0;4001.3
110040B0290;11;Alaigne;004;0B;0290;3;0.0;0.0;100.0;AUTRE;0;3282.4
110040B0402;11;Alaigne;004;0B;0402;3;0.0;0.0;100.0;AUTRE;0;865.1
110040B0401;11;Alaigne;004;0B;0401;3;0.0;0.0;100.0;AUTRE;0;675.5
110040B0855;11;Alaigne;004;0B;0855;3;0.0;0.0;100.0;AUTRE;0;18881.0
110040B0694;11;Alaigne;004;0B;0694;3;0.0;0.0;100.0;AUTRE;0;2181.6
110040B0780;11;Alaigne;004;0B;0780;3;0.0;0.0;100.0;AUTRE;0;6952.6
110040B0297;11;Alaigne;004;0B;0297;3;0.0;0.0;100.0;AUTRE;0;46397.1
110040B0291;11;Alaigne;004;0B;0291;3;0.0;0.0;100.0;AUTRE;0;3452.6
110040B0802;11;Alaigne;004;0B;0802;3;0.0;0.0;100.0;AUTRE;0;20386.3
110040B0293;11;Alaigne;004;0B;0293;3;0.0;0.0;100.0;AUTRE;0;23002.0
110040B0267;11;Alaigne;004;0B;0267;3;0.0;0.0;100.0;AUTRE;0;5965.0
110040B0298;11;Alaigne;004;0B;0298;3;0.0;0.0;100.0;AUTRE;0;4872.3
110040B0394;11;Alaigne;004;0B;0394;3;0.0;0.0;100.0;AUTRE;0;5299.5
110040B0296;11;Alaigne;004;0B;0296;3;0.0;0.0;100.0;AUTRE;0;5.2
110040B0304;11;Alaigne;004;0B;0304;3;0.0;0.0;100.0;AUTRE;0;3.6
110040B0299;11;Alaigne;004;0B;0299;3;0.0;0.0;100.0;AUTRE;0;3.8
110040B0283;11;Alaigne;004;0B;0283;3;0.0;0.0;100.0;AUTRE;0;2099.2
110040B0612;11;Alaigne;004;0B;0612;3;0.0;0.0;100.0;AUTRE;0;6388.3
110040B0575;11;Alaigne;004;0B;0575;3;0.0;0.0;100.0;AUTRE;0;4085.4
110040B0895;11;Alaigne;004;0B;0895;3;0.0;0.0;100.0;AUTRE;0;2050.5
110040B0285;11;Alaigne;004;0B;0285;3;0.0;0.0;100.0;AUTRE;0;103.3
110040B0087;11;Alaigne;004;0B;0087;3;0.0;0.0;100.0;AUTRE;0;151.4
110040B0068;11;Alaigne;004;0B;0068;3;0.0;0.0;100.0;AUTRE;0;208.5
110040B0080;11;Alaigne;004;0B;0080;3;0.0;0.0;100.0;AUTRE;0;137.4
110040B0077;11;Alaigne;004;0B;0077;3;0.0;0.0;100.0;AUTRE;0;303.8
110040B0069;11;Alaigne;004;0B;0069;3;0.0;0.0;100.0;AUTRE;0;209.3
110040B0079;11;Alaigne;004;0B;0079;3;0.0;0.0;100.0;AUTRE;0;130.2
110040B0071;11;Alaigne;004;0B;0071;3;0.0;0.0;100.0;AUTRE;0;528.7
110040B0067;11;Alaigne;004;0B;0067;3;0.0;0.0;100.0;AUTRE;0;412.1
110040B0078;11;Alaigne;004;0B;0078;3;0.0;0.0;100.0;AUTRE;0;86.9
110040B0070;11;Alaigne;004;0B;0070;3;0.0;0.0;100.0;AUTRE;0;100.6
110040B0075;11;Alaigne;004;0B;0075;3;0.0;0.0;100.0;AUTRE;0;190.4
110040B0074;11;Alaigne;004;0B;0074;3;0.0;0.0;100.0;AUTRE;0;239.1
110040B0076;11;Alaigne;004;0B;0076;3;0.0;0.0;100.0;AUTRE;0;17.3
110040B0894;11;Alaigne;004;0B;0894;3;0.0;0.0;100.0;AUTRE;0;695.7
110040B0073;11;Alaigne;004;0B;0073;3;0.0;0.0;100.0;AUTRE;0;78.2
110040B0066;11;Alaigne;004;0B;0066;3;0.0;0.0;100.0;AUTRE;0;171.3
110040B0072;11;Alaigne;004;0B;0072;3;0.0;0.0;100.0;AUTRE;0;841.5
110040B0065;11;Alaigne;004;0B;0065;3;0.0;0.0;100.0;AUTRE;0;72.9
110040B0064;11;Alaigne;004;0B;0064;3;0.0;0.0;100.0;AUTRE;0;121.2
110040B0892;11;Alaigne;004;0B;0892;3;0.0;0.0;100.0;AUTRE;0;49.0
110040B0893;11;Alaigne;004;0B;0893;3;0.0;0.0;100.0;AUTRE;0;81.6
110040B0062;11;Alaigne;004;0B;0062;3;0.0;0.0;100.0;AUTRE;0;545.5
110040B0765;11;Alaigne;004;0B;0765;3;0.0;0.0;100.0;AUTRE;0;1096.9
110040B0809;11;Alaigne;004;0B;0809;3;0.0;0.0;100.0;AUTRE;0;387.2
110040B0061;11;Alaigne;004;0B;0061;3;0.0;0.0;100.0;AUTRE;0;23.3
110040B0059;11;Alaigne;004;0B;0059;3;0.0;0.0;100.0;AUTRE;0;239.1
110040B0060;11;Alaigne;004;0B;0060;3;0.0;0.0;100.0;AUTRE;0;16.3
110040B0040;11;Alaigne;004;0B;0040;3;0.0;0.0;100.0;AUTRE;0;244.3
110040B0041;11;Alaigne;004;0B;0041;3;0.0;0.0;100.0;AUTRE;0;727.8
110040B0058;11;Alaigne;004;0B;0058;3;0.0;0.0;100.0;AUTRE;0;1923.4
110040B0039;11;Alaigne;004;0B;0039;3;0.0;0.0;100.0;AUTRE;0;205.0
110040B0783;11;Alaigne;004;0B;0783;3;0.0;0.0;100.0;AUTRE;0;106.3
110040B0038;11;Alaigne;004;0B;0038;3;0.0;0.0;100.0;AUTRE;0;104.7
110040B0054;11;Alaigne;004;0B;0054;3;0.0;0.0;100.0;AUTRE;0;181.2
110040B0037;11;Alaigne;004;0B;0037;3;0.0;0.0;100.0;AUTRE;0;114.7
110040B0916;11;Alaigne;004;0B;0916;3;0.0;0.0;100.0;AUTRE;0;95.8
110040B0477;11;Alaigne;004;0B;0477;3;0.0;0.0;100.0;AUTRE;0;3089.5
110040B0910;11;Alaigne;004;0B;0910;3;0.0;0.0;100.0;AUTRE;0;1343.9
110040B0914;11;Alaigne;004;0B;0914;3;0.0;0.0;100.0;AUTRE;0;56.4
110040B0912;11;Alaigne;004;0B;0912;3;0.0;0.0;100.0;AUTRE;0;6722.7
110040B0917;11;Alaigne;004;0B;0917;3;0.0;0.0;100.0;AUTRE;0;135.5
110040B0911;11;Alaigne;004;0B;0911;3;0.0;0.0;100.0;AUTRE;0;1708.1
110040B0256;11;Alaigne;004;0B;0256;3;0.0;0.0;100.0;AUTRE;0;1768.6
110040B0811;11;Alaigne;004;0B;0811;3;0.0;0.0;100.0;AUTRE;0;1260.8
110040B0766;11;Alaigne;004;0B;0766;3;0.0;0.0;100.0;AUTRE;0;147.1
110040B0254;11;Alaigne;004;0B;0254;3;0.0;0.0;100.0;AUTRE;0;2640.7
110040B0258;11;Alaigne;004;0B;0258;3;0.0;0.0;100.0;AUTRE;0;11440.0
110040B0808;11;Alaigne;004;0B;0808;3;0.0;0.0;100.0;AUTRE;0;115.8
110040B0810;11;Alaigne;004;0B;0810;3;0.0;0.0;100.0;AUTRE;0;585.7
110040B0806;11;Alaigne;004;0B;0806;3;0.0;0.0;100.0;AUTRE;0;28.5
110040B0782;11;Alaigne;004;0B;0782;3;0.0;0.0;100.0;AUTRE;0;2441.0
110040B0055;11;Alaigne;004;0B;0055;3;0.0;0.0;100.0;AUTRE;0;632.7
110040B0053;11;Alaigne;004;0B;0053;3;0.0;0.0;100.0;AUTRE;0;761.9
110040B0913;11;Alaigne;004;0B;0913;3;0.0;0.0;100.0;AUTRE;0;57.5
110040B0781;11;Alaigne;004;0B;0781;3;0.0;0.0;100.0;AUTRE;0;5772.1
110040B0773;11;Alaigne;004;0B;0773;3;0.0;0.0;100.0;AUTRE;0;1217.0
110040B0052;11;Alaigne;004;0B;0052;3;0.0;0.0;100.0;AUTRE;0;898.4
110040A0258;11;Alaigne;004;0A;0258;3;0.0;0.0;100.0;AUTRE;0;6161.2
110040B0653;11;Alaigne;004;0B;0653;3;0.0;0.0;100.0;AUTRE;0;3489.3
110040B0665;11;Alaigne;004;0B;0665;3;0.0;0.0;100.0;AUTRE;0;4824.7
110040B0667;11;Alaigne;004;0B;0667;3;0.0;0.0;100.0;AUTRE;0;3243.5
110040B0668;11;Alaigne;004;0B;0668;3;0.0;0.0;100.0;AUTRE;0;895.6
110040A0248;11;Alaigne;004;0A;0248;3;0.0;0.0;100.0;AUTRE;0;1985.3
110040B0669;11;Alaigne;004;0B;0669;3;0.0;0.0;100.0;AUTRE;0;10.2
110040A0247;11;Alaigne;004;0A;0247;3;0.0;0.0;100.0;AUTRE;0;1450.4
110040B0918;11;Alaigne;004;0B;0918;3;0.0;0.0;100.0;AUTRE;0;23.0
110040B0259;11;Alaigne;004;0B;0259;3;0.0;0.0;100.0;AUTRE;0;2.6
110040B0656;11;Alaigne;004;0B;0656;3;0.0;0.0;100.0;AUTRE;0;12.6
110040B0650;11;Alaigne;004;0B;0650;3;0.0;0.0;100.0;AUTRE;0;1157.2
110040B0648;11;Alaigne;004;0B;0648;3;0.0;0.0;100.0;AUTRE;0;11.3
110040B0836;11;Alaigne;004;0B;0836;3;0.0;0.0;100.0;AUTRE;0;5950.8
110040B0619;11;Alaigne;004;0B;0619;3;0.0;0.0;100.0;AUTRE;0;5980.0
110040B0623;11;Alaigne;004;0B;0623;3;0.0;0.0;100.0;AUTRE;0;3036.9
110040B0621;11;Alaigne;004;0B;0621;3;0.0;0.0;100.0;AUTRE;0;7929.5
110040B0630;11;Alaigne;004;0B;0630;3;0.0;0.0;100.0;AUTRE;0;5.3
110040B0629;11;Alaigne;004;0B;0629;3;0.0;0.0;100.0;AUTRE;0;4075.4
110040B0622;11;Alaigne;004;0B;0622;3;0.0;0.0;100.0;AUTRE;0;8539.1
110040B0649;11;Alaigne;004;0B;0649;3;0.0;0.0;100.0;AUTRE;0;33370.0
110040B0620;11;Alaigne;004;0B;0620;3;0.0;0.0;100.0;AUTRE;0;6214.6
110040B0632;11;Alaigne;004;0B;0632;3;0.0;0.0;100.0;AUTRE;0;13127.2
110040B0628;11;Alaigne;004;0B;0628;3;0.0;0.0;100.0;AUTRE;0;9304.2
110040B0627;11;Alaigne;004;0B;0627;3;0.0;0.0;100.0;AUTRE;0;6712.8
110040A0311;11;Alaigne;004;0A;0311;3;0.0;0.0;100.0;AUTRE;0;26936.2
110040B0247;11;Alaigne;004;0B;0247;3;0.0;0.0;100.0;AUTRE;0;239.8
110040B0249;11;Alaigne;004;0B;0249;3;0.0;0.0;100.0;AUTRE;0;99.3
110040B0735;11;Alaigne;004;0B;0735;3;0.0;0.0;100.0;AUTRE;0;261.2
110040B0251;11;Alaigne;004;0B;0251;3;0.0;0.0;100.0;AUTRE;0;655.9
110040B0252;11;Alaigne;004;0B;0252;3;0.0;0.0;100.0;AUTRE;0;1672.3
110040A0412;11;Alaigne;004;0A;0412;3;0.0;0.0;100.0;AUTRE;0;795.8
110040B0794;11;Alaigne;004;0B;0794;3;0.0;0.0;100.0;AUTRE;0;305.7
110040A0413;11;Alaigne;004;0A;0413;3;0.0;0.0;100.0;AUTRE;0;1418.9
110040A0326;11;Alaigne;004;0A;0326;3;0.0;0.0;100.0;AUTRE;0;816.9
110040B0757;11;Alaigne;004;0B;0757;3;0.0;0.0;100.0;AUTRE;0;1090.7
110040B0758;11;Alaigne;004;0B;0758;3;0.0;0.0;100.0;AUTRE;0;420.3
110040B0001;11;Alaigne;004;0B;0001;3;0.0;0.0;100.0;AUTRE;0;4966.6
110040A0308;11;Alaigne;004;0A;0308;3;0.0;0.0;100.0;AUTRE;0;503.0
110040A0389;11;Alaigne;004;0A;0389;3;0.0;0.0;100.0;AUTRE;0;5821.5
110040A0307;11;Alaigne;004;0A;0307;3;0.0;0.0;100.0;AUTRE;0;52.6
110040A0305;11;Alaigne;004;0A;0305;3;0.0;0.0;100.0;AUTRE;0;680.1
110040A0388;11;Alaigne;004;0A;0388;3;0.0;0.0;100.0;AUTRE;0;4974.8
110040A0327;11;Alaigne;004;0A;0327;3;0.0;0.0;100.0;AUTRE;0;8.3
110040A0304;11;Alaigne;004;0A;0304;3;0.0;0.0;100.0;AUTRE;0;3125.5
110040B0023;11;Alaigne;004;0B;0023;3;0.0;0.0;100.0;AUTRE;0;1340.7
110040A0303;11;Alaigne;004;0A;0303;3;0.0;0.0;100.0;AUTRE;0;14468.0
110040A0306;11;Alaigne;004;0A;0306;3;0.0;0.0;100.0;AUTRE;0;865.7
110040A0282;11;Alaigne;004;0A;0282;3;0.0;0.0;100.0;AUTRE;0;3210.2
110040A0283;11;Alaigne;004;0A;0283;3;0.0;0.0;100.0;AUTRE;0;5121.1
110040A0302;11;Alaigne;004;0A;0302;3;0.0;0.0;100.0;AUTRE;0;1960.0
110040B0005;11;Alaigne;004;0B;0005;3;0.0;0.0;100.0;AUTRE;0;1013.0
110040B0033;11;Alaigne;004;0B;0033;3;0.0;0.0;100.0;AUTRE;0;677.4
110040B0007;11;Alaigne;004;0B;0007;3;0.0;0.0;100.0;AUTRE;0;84.4
110040B0760;11;Alaigne;004;0B;0760;3;0.0;0.0;100.0;AUTRE;0;72.2
110040B0759;11;Alaigne;004;0B;0759;3;0.0;0.0;100.0;AUTRE;0;84.8
110040B0006;11;Alaigne;004;0B;0006;3;0.0;0.0;100.0;AUTRE;0;38.9
110040B0756;11;Alaigne;004;0B;0756;3;0.0;0.0;100.0;AUTRE;0;44.4
110040B0011;11;Alaigne;004;0B;0011;3;0.0;0.0;100.0;AUTRE;0;1136.7
110040B0755;11;Alaigne;004;0B;0755;3;0.0;0.0;100.0;AUTRE;0;72.7
110040B0010;11;Alaigne;004;0B;0010;3;0.0;0.0;100.0;AUTRE;0;5.6
110040B0009;11;Alaigne;004;0B;0009;3;0.0;0.0;100.0;AUTRE;0;137.9
110040B0013;11;Alaigne;004;0B;0013;3;0.0;0.0;100.0;AUTRE;0;261.0
110040B0012;11;Alaigne;004;0B;0012;3;0.0;0.0;100.0;AUTRE;0;135.0
110040B0704;11;Alaigne;004;0B;0704;3;0.0;0.0;100.0;AUTRE;0;19.6
110040B0016;11;Alaigne;004;0B;0016;3;0.0;0.0;100.0;AUTRE;0;249.3
110040B0015;11;Alaigne;004;0B;0015;3;0.0;0.0;100.0;AUTRE;0;97.6
110040B0031;11;Alaigne;004;0B;0031;3;0.0;0.0;100.0;AUTRE;0;2.7
110040B0017;11;Alaigne;004;0B;0017;3;0.0;0.0;100.0;AUTRE;0;237.8
110040B0020;11;Alaigne;004;0B;0020;3;0.0;0.0;100.0;AUTRE;0;232.0
110040B0027;11;Alaigne;004;0B;0027;3;0.0;0.0;100.0;AUTRE;0;538.6
110040B0014;11;Alaigne;004;0B;0014;3;0.0;0.0;100.0;AUTRE;0;12.4
110040B0019;11;Alaigne;004;0B;0019;3;0.0;0.0;100.0;AUTRE;0;6.9
110040B0018;11;Alaigne;004;0B;0018;3;0.0;0.0;100.0;AUTRE;0;241.7
110040B0021;11;Alaigne;004;0B;0021;3;0.0;0.0;100.0;AUTRE;0;404.0
110040B0022;11;Alaigne;004;0B;0022;3;0.0;0.0;100.0;AUTRE;0;1278.1
110040B0028;11;Alaigne;004;0B;0028;3;0.0;0.0;100.0;AUTRE;0;3.3
110040B0024;11;Alaigne;004;0B;0024;3;0.0;0.0;100.0;AUTRE;0;3559.0
110040A0281;11;Alaigne;004;0A;0281;3;0.0;0.0;100.0;AUTRE;0;1823.5
110040A0280;11;Alaigne;004;0A;0280;3;0.0;0.0;100.0;AUTRE;0;1212.9
110040B0050;11;Alaigne;004;0B;0050;3;0.0;0.0;100.0;AUTRE;0;1308.2
110040B0705;11;Alaigne;004;0B;0705;3;0.0;0.0;100.0;AUTRE;0;463.5
110040B0049;11;Alaigne;004;0B;0049;3;0.0;0.0;100.0;AUTRE;0;675.0
110040B0048;11;Alaigne;004;0B;0048;3;0.0;0.0;100.0;AUTRE;0;158.5
110040B0047;11;Alaigne;004;0B;0047;3;0.0;0.0;100.0;AUTRE;0;594.3
110040B0045;11;Alaigne;004;0B;0045;3;0.0;0.0;100.0;AUTRE;0;655.1
110040B0043;11;Alaigne;004;0B;0043;3;0.0;0.0;100.0;AUTRE;0;455.4
110040B0046;11;Alaigne;004;0B;0046;3;0.0;0.0;100.0;AUTRE;0;3.2
110040B0030;11;Alaigne;004;0B;0030;3;0.0;0.0;100.0;AUTRE;0;304.2
110040B0029;11;Alaigne;004;0B;0029;3;0.0;0.0;100.0;AUTRE;0;478.2
110040B0044;11;Alaigne;004;0B;0044;3;0.0;0.0;100.0;AUTRE;0;1331.7
110040B0025;11;Alaigne;004;0B;0025;3;0.0;0.0;100.0;AUTRE;0;1885.2
110040A0276;11;Alaigne;004;0A;0276;3;0.0;0.0;100.0;AUTRE;0;1157.5
110040A0274;11;Alaigne;004;0A;0274;3;0.0;0.0;100.0;AUTRE;0;7163.8
110040A0425;11;Alaigne;004;0A;0425;3;0.0;0.0;100.0;AUTRE;0;1798.9
110040A0261;11;Alaigne;004;0A;0261;3;0.0;0.0;100.0;AUTRE;0;2257.3
110040A0260;11;Alaigne;004;0A;0260;3;0.0;0.0;100.0;AUTRE;0;366.3
110040A0257;11;Alaigne;004;0A;0257;3;0.0;0.0;100.0;AUTRE;0;4828.0
110040A0499;11;Alaigne;004;0A;0499;3;0.0;0.0;100.0;AUTRE;0;28515.5
110040A0246;11;Alaigne;004;0A;0246;3;0.0;0.0;100.0;AUTRE;0;13006.7
110040A0251;11;Alaigne;004;0A;0251;3;0.0;0.0;100.0;AUTRE;0;3720.9
110040A0437;11;Alaigne;004;0A;0437;3;0.0;0.0;100.0;AUTRE;0;6791.2
110040B0042;11;Alaigne;004;0B;0042;3;0.0;0.0;100.0;AUTRE;0;5101.3
110040B0026;11;Alaigne;004;0B;0026;3;0.0;0.0;100.0;AUTRE;0;4274.2
110040B0715;11;Alaigne;004;0B;0715;3;0.0;0.0;100.0;AUTRE;0;224.0
110040B0716;11;Alaigne;004;0B;0716;3;0.0;0.0;100.0;AUTRE;0;245.8
110040B0633;11;Alaigne;004;0B;0633;3;0.0;0.0;100.0;AUTRE;0;339.7
110040B0647;11;Alaigne;004;0B;0647;3;0.0;0.0;100.0;AUTRE;0;1010.7
110040B0646;11;Alaigne;004;0B;0646;3;0.0;0.0;100.0;AUTRE;0;474.6
110040B0645;11;Alaigne;004;0B;0645;3;0.0;0.0;100.0;AUTRE;0;90.1
110040B0644;11;Alaigne;004;0B;0644;3;0.0;0.0;100.0;AUTRE;0;4.9
110040B0643;11;Alaigne;004;0B;0643;3;0.0;0.0;100.0;AUTRE;0;20.6
110040B0642;11;Alaigne;004;0B;0642;3;0.0;0.0;100.0;AUTRE;0;250.1
110040B0641;11;Alaigne;004;0B;0641;3;0.0;0.0;100.0;AUTRE;0;300.3
110040B0639;11;Alaigne;004;0B;0639;3;0.0;0.0;100.0;AUTRE;0;8.0
110040B0637;11;Alaigne;004;0B;0637;3;0.0;0.0;100.0;AUTRE;0;258.6
110040B0640;11;Alaigne;004;0B;0640;3;0.0;0.0;100.0;AUTRE;0;12389.9
110040B0638;11;Alaigne;004;0B;0638;3;0.0;0.0;100.0;AUTRE;0;6703.0
110040B0636;11;Alaigne;004;0B;0636;3;0.0;0.0;100.0;AUTRE;0;5626.6
110040B0635;11;Alaigne;004;0B;0635;3;0.0;0.0;100.0;AUTRE;0;2214.7
110040B0634;11;Alaigne;004;0B;0634;3;0.0;0.0;100.0;AUTRE;0;6748.7
110040B0631;11;Alaigne;004;0B;0631;3;0.0;0.0;100.0;AUTRE;0;9.9
110040B0699;11;Alaigne;004;0B;0699;3;0.0;0.0;100.0;AUTRE;0;1751.2
110040B0698;11;Alaigne;004;0B;0698;3;0.0;0.0;100.0;AUTRE;0;6629.5
110040B0321;11;Alaigne;004;0B;0321;3;98.8;0.0;1.2;BOIS;100;9835.2
110040B0327;11;Alaigne;004;0B;0327;3;0.0;0.0;100.0;AUTRE;0;737.6
110040B0323;11;Alaigne;004;0B;0323;3;90.41;0.0;9.59;BOIS;100;975.3
110040B0326;11;Alaigne;004;0B;0326;3;0.0;0.0;100.0;AUTRE;0;528.9
110040B0308;11;Alaigne;004;0B;0308;3;1.98;0.0;98.02;AUTRE;0;4908.5
110040B0302;11;Alaigne;004;0B;0302;3;0.0;0.0;100.0;AUTRE;0;12343.8
110040B0301;11;Alaigne;004;0B;0301;3;0.0;0.0;100.0;AUTRE;0;6825.2
110040B0324;11;Alaigne;004;0B;0324;3;99.0;0.0;1.0;BOIS;100;335.5
110040B0307;11;Alaigne;004;0B;0307;3;0.0;0.0;100.0;AUTRE;0;6718.5
110040B0309;11;Alaigne;004;0B;0309;3;13.15;0.0;86.85;AUTRE;0;3346.0
110040B0306;11;Alaigne;004;0B;0306;3;0.0;0.0;100.0;AUTRE;0;34629.7
110040B0310;11;Alaigne;004;0B;0310;3;0.0;0.0;100.0;AUTRE;0;11960.6
110040B0300;11;Alaigne;004;0B;0300;3;0.0;0.0;100.0;AUTRE;0;20915.1
110040B0701;11;Alaigne;004;0B;0701;3;0.0;0.0;100.0;AUTRE;0;7212.6
110040B0312;11;Alaigne;004;0B;0312;3;0.0;0.0;100.0;AUTRE;0;14254.3
110040B0303;11;Alaigne;004;0B;0303;3;0.0;0.0;100.0;AUTRE;0;6352.0
