PL;ARTIFICIALISE_OSO;AGRICULTURE_OSO;NATURE_OSO;BOIS_OSO;EAU_OSO;AUTRE_OSO;ARTIFICIALISE_RPG;AGRICULTURE_RPG;NATURE_RPG;BOIS_RPG;EAU_RPG;AUTRE_RPG;ARTIFICIALISE_TOPO;AGRICULTURE_TOPO;NATURE_TOPO;BOIS_TOPO;EAU_TOPO;AUTRE_TOPO;ARTIFICIALISE_COSIA;AGRICULTURE_COSIA;NATURE_COSIA;BOIS_COSIA;EAU_COSIA;AUTRE_COSIA;ARTIFICIALISE_FORET;AGRICULTURE_FORET;NATURE_FORET;BOIS_FORET;EAU_FORET;AUTRE_FORET;DIV_ARTIFICIALISE;DIV_AGRICULTURE;DIV_NATURE;DIV_BOIS;DIV_EAU;INDICE_DIVERGENCE;TAUX_ACCORD_PRECIS;CONSENSUS;SURFACE;GRAVELIUS
11430AO0090;70.41;29.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;16.02;0.0;0.0;0.0;0.0;83.98;41.86;9.34;29.1;19.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;30.310077861991708;12.842261483087782;13.013915629048777;8.805635695394171;0.0;12.994378133904487;87.00562186609551;ARTIFICIALISE;1010.9871499952524;1.327960380160714
11430AO0091;83.05;16.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;11.94;0.0;0.0;0.0;0.0;88.06;30.47;0.0;65.55;3.97;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;34.71399098346371;7.580270443724286;29.314851185022242;1.7754379741348332;0.0;14.676910117269014;85.32308988273098;ARTIFICIALISE;1419.8339499717392;1.619328764235075
11430AO0092;82.58;17.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;5.02;0.0;0.0;0.0;0.0;94.98;21.64;2.52;44.62;31.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;35.09369914956245;7.58758986767208;19.95467063120812;13.962008451508686;0.0;15.319593619990266;84.68040638000973;ARTIFICIALISE;3409.7751500528193;1.3584149572142297
11430AO0093;93.78;6.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;6.52;0.0;0.0;0.0;0.0;93.48;18.59;0.03;69.92;11.46;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;39.86169991357619;2.7783448310100023;31.269174597357058;5.125067804429519;0.0;15.806857429274553;84.19314257072544;ARTIFICIALISE;1838.75080008778;1.2538329336225769
11430AO0094;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;100.0;23.73;0.0;70.7;5.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;43.30499486202486;0.0;31.61800120184703;2.490979726934766;0.0;15.482795158161332;84.51720484183866;ARTIFICIALISE;254.16644999964586;1.737961577122452
11430AO0095;9.79;90.21;0.0;0.0;0.0;0.0;0.0;91.81;0.0;0.0;0.0;8.19;0.0;0.0;0.0;0.0;0.0;100.0;0.0;86.23;4.58;9.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;4.378221099944588;49.017651412526895;2.0482382673898076;4.105420806689613;0.0;11.909906317310181;88.09009368268983;AGRICULTURE;1993.4653499972837;1.1402747619942033
11430AO0096;0.0;100.0;0.0;0.0;0.0;0.0;0.0;98.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;86.99;2.6;10.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;52.2671026554945;1.1627553482998907;4.651021393199563;0.0;11.61617587939879;88.3838241206012;AGRICULTURE;1982.7166501014506;1.1263975347816046
11430AO0097;4.99;95.01;0.0;0.0;0.0;0.0;0.0;87.14;0.0;0.0;0.0;12.86;0.0;0.0;0.0;0.0;0.0;100.0;2.17;83.88;0.0;13.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;2.199765896635367;48.73843944978132;0.0;6.238629657224413;0.0;11.43536700072822;88.56463299927178;AGRICULTURE;776.1490498602869;3.511329379722073
11430AO0098;0.94;99.06;0.0;0.0;0.0;0.0;0.0;93.47;0.0;0.0;0.0;6.53;0.0;0.0;0.0;0.0;0.0;100.0;0.0;99.5;0.01;0.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.4203807797699605;53.370100056117565;0.00447213595499958;0.2191346617949794;0.0;10.802817526727502;89.1971824732725;AGRICULTURE;2002.8740499495343;1.1752291640606718
11430AO0099;14.91;85.09;0.0;0.0;0.0;0.0;0.0;86.5;0.0;0.0;0.0;13.5;0.0;0.0;0.0;0.0;0.0;100.0;0.0;96.49;3.5;0.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;6.667954708904373;49.14138001725226;1.5652475842498528;0.00447213595499958;0.0;11.475810889272298;88.5241891107277;AGRICULTURE;2009.9491499447195;1.2287732641193512
11430AO0101;0.0;100.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;99.75;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;54.726707374005244;0.0;0.1118033988749895;0.0;10.967702154576047;89.03229784542395;AGRICULTURE;2002.376550212357;1.2262930634867526
11430AO0102;0.0;100.0;0.0;0.0;0.0;0.0;0.0;97.12;0.0;0.0;0.0;2.88;0.0;0.0;0.0;0.0;0.0;100.0;0.09;92.4;1.17;6.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.04024922359499621;52.92846190850439;0.5232399067349508;2.8353341954697333;0.0;11.265457046860814;88.73454295313918;AGRICULTURE;7290.563399915831;1.2436869974854001
11430AO0109;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;19.2;0.0;0.0;0.0;0.0;80.8;47.65;0.84;44.4;7.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;42.04574294741383;0.3756594202199647;19.85628364019813;3.175216528049701;0.0;13.090580507176323;86.90941949282367;ARTIFICIALISE;513.86059994924;1.1739948022242368
11430AO0110;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;11.61;0.0;0.0;0.0;0.0;88.39;39.01;0.18;40.11;17.77;2.92;0.0;0.0;0.0;0.0;0.0;0.0;100.0;42.18795835306563;0.08049844718999243;17.937737315503313;7.9469855920342525;1.305863698859877;13.891808681330613;86.10819131866938;ARTIFICIALISE;1345.98365003372;1.1862571496018635
11430AO0113;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;11.87;0.0;0.0;0.0;0.0;88.13;36.93;0.0;49.48;11.59;2.01;0.0;0.0;0.0;0.0;0.0;0.0;100.0;42.060770915426644;0.0;22.128128705337918;5.183205571844513;0.8988993269549154;14.054200903912797;85.9457990960872;ARTIFICIALISE;1091.913650051819;1.225968499552029
11430AO0114;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;10.54;0.0;0.0;0.0;0.0;89.46;36.38;0.0;33.26;30.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;42.18263481576275;0.0;14.874324186328598;13.577404759378725;0.0;14.126872752294016;85.87312724770598;ARTIFICIALISE;1051.8002000432778;1.2259792167925156
11430AO0115;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;100.0;65.3;0.0;4.97;29.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;46.90221743158846;0.0;2.2226515696347913;13.295660194213749;0.0;12.4841058390874;87.5158941609126;ARTIFICIALISE;306.17449992298447;2.0119886578737374
11430AO0116;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;15.0;0.0;0.0;0.0;0.0;85.0;54.92;0.0;36.68;8.02;0.38;0.0;0.0;0.0;0.0;0.0;0.0;100.0;43.20487565078737;0.0;16.403794682938457;3.5866530359096624;0.169941166289984;12.673052907185093;87.3269470928149;ARTIFICIALISE;999.9205000257938;1.1790635818393749
11430AO0117;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;14.27;0.0;0.0;0.0;0.0;85.73;40.36;10.55;34.71;14.39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;41.9835536847466;4.718103432524557;15.52278389980354;6.435403639244394;0.0;13.731968931263818;86.26803106873618;ARTIFICIALISE;1011.0983498979174;1.4178660017181486
11430AP0003;1.67;45.78;13.22;39.34;0.0;0.0;0.0;47.06;0.0;0.0;0.0;52.94;0.0;0.0;0.0;0.0;0.0;100.0;0.0;38.79;55.71;5.5;0.0;0.0;0.0;0.0;2.0;0.0;0.0;98.0;0.7468467044849296;24.237495332645246;23.854556797391982;17.144681974303285;0.0;13.196716161765087;86.80328383823492;AGRICULTURE;11189.898700018757;1.6487531751188766
11430AP0004;0.0;52.56;43.34;4.11;0.0;0.0;0.0;28.06;0.0;0.0;0.0;71.94;0.0;0.0;0.0;0.0;0.0;100.0;0.0;20.05;72.56;7.4;0.0;0.0;0.0;0.0;79.14;0.0;0.0;20.86;0.0;21.937581452840238;38.07337810071494;3.3599136893676302;0.0;12.674174648584563;87.32582535141543;AGRICULTURE;4133.771299964307;1.3822623893980805
11430AP0005;0.0;12.71;73.99;13.31;0.0;0.0;0.0;0.67;0.0;0.0;0.0;99.33;0.0;0.0;0.0;0.0;0.0;100.0;1.42;0.0;98.52;0.06;0.0;0.0;0.0;0.0;84.56;15.05;0.0;0.4;0.6350433056099403;5.616674282883066;47.7339164536077;7.780149741489556;0.0;12.353156756718054;87.64684324328195;NATURE;37556.04519977654;2.10242392284954
11430AP0006;7.67;46.3;32.19;13.84;0.0;0.0;0.0;40.27;0.0;0.0;0.0;59.73;0.0;0.0;0.0;0.0;0.0;100.0;0.03;38.92;57.02;4.02;0.0;0.0;0.0;0.0;34.47;20.73;0.0;44.79;3.4267987977119403;23.079110034834535;24.57798262673322;9.214136964469326;0.0;12.059605684749805;87.94039431525019;AGRICULTURE;21953.712649967812;1.5601589336781203
11430AP0007;0.0;100.0;0.0;0.0;0.0;0.0;0.0;97.57;0.0;0.0;0.0;2.43;0.0;0.0;0.0;0.0;0.0;100.0;0.0;89.87;7.85;2.28;0.0;0.0;0.0;0.0;1.6;0.0;0.0;98.4;0.0;52.61219221815415;3.4030133705291257;1.0196469977399039;0.0;11.406970517284636;88.59302948271537;AGRICULTURE;2158.993150045957;1.1745121197469843
11430AP0008;14.08;85.92;0.0;0.0;0.0;0.0;0.0;76.5;0.0;0.0;0.0;23.5;0.0;0.0;0.0;0.0;0.0;100.0;0.0;50.8;34.01;15.19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;6.296767424639407;40.99567879667319;15.209734382953568;6.793174515644361;0.0;13.859071023982105;86.14092897601789;AGRICULTURE;3952.8978000607185;1.13299701968263
11430AP0009;37.45;34.68;0.0;27.87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;4.4;0.0;0.0;0.0;0.0;95.6;11.27;0.0;41.64;46.23;0.86;0.0;0.0;0.0;0.0;0.0;0.0;100.0;15.68859872646375;15.509367491938542;18.621974116618247;21.3060308363618;0.38460369212996376;14.302114972702459;85.69788502729754;ARTIFICIALISE;5353.368350032283;1.2678274765362831
11430AP0010;18.71;81.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;100.0;0.66;0.0;83.66;15.36;0.32;0.0;0.0;0.0;0.0;0.0;0.0;100.0;8.298498659396168;36.35399317819159;37.413889399526475;6.8692008268793545;0.14310835055998655;17.815738082910713;82.18426191708929;AGRICULTURE;3230.093499974096;1.6157927452435565
11430AP0011;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;11.82;0.0;0.0;0.0;0.0;88.18;21.24;0.0;49.21;29.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;41.981714114599946;0.0;22.00738103455293;13.210689611068757;0.0;15.439956952044326;84.56004304795567;ARTIFICIALISE;1714.08704995597;1.2290734842425024
11430AP0012;54.15;45.85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;2.33;0.0;0.0;0.0;0.0;97.67;22.17;0.6;73.02;3.89;0.32;0.0;0.0;0.0;0.0;0.0;0.0;100.0;23.409377394539995;20.439312610750882;32.65553674340693;1.7396608864948364;0.14310835055998655;15.677399197150525;84.32260080284948;ARTIFICIALISE;4609.494449972731;1.1619779228304699
11430AP0013;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;7.23;0.0;0.0;0.0;0.0;92.77;25.48;2.15;39.91;32.46;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;42.364827628588316;0.9615092303249095;17.84829459640332;14.516553309928636;0.0;15.138236953049036;84.86176304695097;ARTIFICIALISE;4841.404050047594;1.1410687893969906
11430AP0014;88.44;2.93;0.0;8.63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;8.13;0.0;0.0;0.0;0.0;91.87;31.45;0.0;40.71;27.52;0.31;0.0;0.0;0.0;0.0;14.32;0.0;85.68;37.413262755338515;1.310335834814877;18.206065472803285;11.483091047274684;0.13863621460498696;13.710278264967268;86.28972173503273;ARTIFICIALISE;3160.5253500694134;1.456564037681467
11430AP0015;0.0;0.45;3.27;96.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.20124611797498107;44.378357112448406;53.76692831099802;0.0;19.66930630828428;80.33069369171572;BOIS;2403.4327500581912;1.2304894080257782
11430AP0016;76.29;0.0;1.15;22.56;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;4.52;0.0;0.0;0.0;0.0;95.48;24.19;0.0;56.27;19.55;0.0;0.0;0.0;0.0;0.0;27.45;0.0;72.55;32.48365204221964;0.0;25.04108683743579;13.009034168607599;0.0;14.106754609652606;85.89324539034739;ARTIFICIALISE;2992.509549874524;1.3630920323132982
11430AP0017;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;100.0;24.58;0.0;5.8;69.63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;43.30167756565558;0.0;2.593838853899756;31.139482654662068;0.0;15.406999814843482;84.59300018515651;ARTIFICIALISE;132.54975004481304;2.7419889611924857
11430AP0018;85.4;2.64;1.99;9.97;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;100.0;5.38;0.0;41.81;52.81;0.0;0.0;0.0;0.0;0.0;29.39;0.0;70.61;37.66265630568295;1.180643892119889;18.49559542161322;22.655061906779245;0.0;15.998791505239064;84.00120849476093;ARTIFICIALISE;2116.682300067604;1.3856146263513014
11430AP0019;74.82;0.0;25.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;10.59;0.0;0.0;0.0;0.0;89.41;14.43;12.77;22.8;49.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;100.0;31.324113235652813;5.710917614534463;13.166779408800013;22.137072977247918;0.223606797749979;14.512498006797037;85.48750199320297;ARTIFICIALISE;1550.335449996852;1.3400074597492984
11430AP0020;70.36;26.26;3.37;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;100.0;0.02;0.0;11.9;88.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;31.4637137032487;11.743829017828897;5.15587819871649;39.390573491636296;0.0;17.55079888228608;82.44920111771393;ARTIFICIALISE;156.06885001142865;2.429179963597715
11430AP0021;25.17;71.02;3.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;16.97;0.0;0.0;0.0;0.0;83.03;3.32;0.0;18.81;77.87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;11.393088694467362;31.76110955240701;8.154742791774611;34.824522681581726;0.0;17.22669274404614;82.77330725595385;AGRICULTURE;449.53330000125936;1.1076156692391597
11430AP0026;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;100.0;33.43;0.0;2.34;64.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;43.46507770613093;0.0;1.0464798134699016;28.729001374917296;0.0;14.648111778903626;85.35188822109637;ARTIFICIALISE;267.0086499981587;1.4285764031538148
11430AP0027;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;9.4;0.0;0.0;0.0;0.0;90.6;23.56;0.0;37.51;38.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;42.15376993816805;0.0;16.774981967203423;17.41002527281336;0.0;15.267755435636966;84.73224456436303;ARTIFICIALISE;1296.971899878487;1.1462761536800494
11430AP0028;93.26;6.74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;12.27;0.0;0.0;0.0;0.0;87.73;34.44;0.0;32.15;33.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;39.10170686811511;3.0142196336697165;14.377917095323648;14.941406225653594;0.0;14.287049964552414;85.71295003544759;ARTIFICIALISE;1222.0978999340189;1.752785273684026
11430AP0029;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;11.43;0.0;0.0;0.0;0.0;88.57;28.53;0.0;30.63;40.59;0.25;0.0;0.0;0.0;0.0;0.0;0.0;100.0;41.91314077947392;0.0;13.69815243016371;18.152399841343293;0.1118033988749895;14.77509928997118;85.22490071002882;ARTIFICIALISE;1496.1415000829136;1.9414660799750016
11430AP0030;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;18.63;0.0;0.0;0.0;0.0;81.37;36.43;0.0;36.37;27.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;41.429159658385544;0.0;16.265158468333468;12.164209797598856;0.0;13.971705584863575;86.02829441513643;ARTIFICIALISE;1016.7817000485734;1.1565967972402633
11430AP0031;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;100.0;55.66;0.0;12.42;31.92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;45.42033817575558;0.0;5.5543928561094775;14.275057968358658;0.0;13.049957800044742;86.95004219995526;ARTIFICIALISE;190.13744999088573;1.3046608677266638
11430AP0032;63.58;20.99;15.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;6.95;0.0;0.0;0.0;0.0;93.05;17.15;0.0;56.02;26.15;0.69;0.0;0.0;0.0;0.0;0.0;0.0;100.0;26.679978073454258;9.387013369544116;24.26574128272203;11.6946355223239;0.30857738089497094;14.467189125787854;85.53281087421215;ARTIFICIALISE;4329.898450047799;1.3198368954627984
11430AP0033;66.84;12.78;20.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;9.12;0.0;0.0;0.0;0.0;90.88;17.01;0.0;29.56;49.28;4.16;0.0;0.0;0.0;0.0;0.0;0.0;100.0;27.890033703816137;5.715389750489463;14.05646897339442;22.038685986237926;1.8604085572798252;14.312197394243555;85.68780260575645;ARTIFICIALISE;2063.5005000049673;1.452366897408062
11430AP0034;62.51;37.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;7.11;0.0;0.0;0.0;0.0;92.89;18.15;0.0;72.38;9.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;26.20477113046401;16.766037695293424;32.36932004228695;4.235112749384602;0.0;15.915048323485797;84.08495167651421;ARTIFICIALISE;1989.8575499779984;1.4176438926033823
11430AP0035;99.35;0.65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;8.07;0.0;0.0;0.0;0.0;91.93;12.07;0.0;46.99;40.94;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;42.501941955633036;0.29068883707497273;21.014566852543023;18.308924599768275;0.0;16.42322444900386;83.57677555099613;ARTIFICIALISE;2328.6644000337146;1.277362231043505
11430AP0036;71.76;28.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;10.31;0.0;0.0;0.0;0.0;89.69;26.06;0.29;57.66;15.99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;29.98540444949843;12.597514834283784;25.786335916527573;7.150945392044328;0.0;15.104040118470824;84.89595988152918;ARTIFICIALISE;1344.706499986822;1.5074829367606712
11430AP0037;15.79;84.21;0.0;0.0;0.0;0.0;0.0;73.16;0.0;0.0;0.0;26.84;0.0;0.0;0.0;0.0;0.0;100.0;0.0;79.21;1.99;18.79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;7.061502672944335;43.370250518068254;0.8899550550449163;8.403143459444209;0.0;11.944970341100342;88.05502965889966;AGRICULTURE;1799.6945500030936;1.2118574209939381
11430AP0038;2.51;97.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;100.0;0.03;57.03;4.04;38.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;1.1192274121017587;44.6694384339002;1.8067429258198302;17.396608864948362;0.0;12.998403527354032;87.00159647264597;AGRICULTURE;1473.1978499479956;1.4201805120530766
11430AP0039;17.1;60.6;21.58;0.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;71.22;28.78;0.0;0.0;0.0;0.0;0.0;3.93;0.0;96.07;7.647352483049282;27.101143887297454;30.88533956426576;12.456117774009686;0.0;15.617990741724435;84.38200925827556;AGRICULTURE;2722.873099965025;1.98077160433937
11430AP0040;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;19.71;0.0;0.0;0.0;0.0;80.29;50.7;0.0;16.89;32.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;42.2819715718177;0.0;7.55343762799429;14.494192630153634;0.0;12.865920365993125;87.13407963400688;ARTIFICIALISE;658.6129999690345;1.101452926264663
11430AP0041;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;12.02;0.0;0.0;0.0;0.0;87.98;27.39;0.0;55.92;16.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;41.85589229726204;0.0;25.008184260357652;7.463994908894298;0.0;14.865614293302794;85.1343857066972;ARTIFICIALISE;1358.9729499989387;1.2611409482238907
11430AP0042;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;100.0;20.18;0.0;3.03;76.79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;43.354889920284656;0.0;1.3550571943648726;34.34153199844177;0.0;15.810295822618261;84.18970417738174;ARTIFICIALISE;79.02059999634568;1.1364990167943285
11430AP0043;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;100.0;23.39;0.0;20.49;56.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;43.30725597402819;0.0;9.163406571794138;25.09762697945764;0.0;15.513657905055993;84.486342094944;ARTIFICIALISE;36.71955000380943;1.128656947584534
11430AP0044;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;100.0;48.55;0.0;18.73;32.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;44.56366793700896;0.0;8.376310643714211;14.632828844758624;0.0;13.51456148509636;86.48543851490363;ARTIFICIALISE;425.90499998608254;1.411964695833845
11430AP0045;76.08;12.03;0.0;11.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;11.66;0.0;0.0;0.0;0.0;88.34;31.13;0.0;40.85;26.36;1.67;0.0;0.0;0.0;0.0;8.53;0.0;91.47;31.887236945210535;5.3799795538644934;18.26867537617328;10.854242488538755;0.7468467044849296;13.427396213654399;86.5726037863456;ARTIFICIALISE;2081.1852000667236;1.2031603407662275
11430AP0046;49.02;50.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;2.57;0.0;0.0;0.0;0.0;97.43;8.19;0.0;85.08;6.74;0.0;0.0;0.0;0.0;0.0;0.45;0.0;99.55;20.987566080896567;22.798949098587855;38.04893270513642;2.9703063815034296;0.0;16.961150853224858;83.03884914677514;AGRICULTURE;1738.5644000201326;1.1760457414932226
11430AP0047;31.13;68.58;0.0;0.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;100.0;0.02;0.0;47.17;52.81;0.0;0.0;0.0;0.0;0.0;34.55;0.0;65.45;13.919525853993733;30.669908379387113;21.09506529973302;24.729426802900225;0.0;18.082785267202816;81.91721473279719;AGRICULTURE;249.64834999955454;1.4478043131984266
11430AP0048;99.98;0.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;12.77;0.0;0.0;0.0;0.0;87.23;33.92;0.0;22.93;42.54;0.62;0.0;0.0;0.0;0.0;0.0;0.0;100.0;41.85457537713171;0.00894427190999916;10.254607744814038;19.02446635256821;0.2772724292099739;14.283973235126785;85.71602676487322;ARTIFICIALISE;2285.9752999779384;1.1609985719760842
11430AP0049;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;100.0;19.85;0.0;9.34;69.1;1.71;0.0;0.0;0.0;0.0;0.0;0.0;100.0;43.36247801959662;0.0;4.176974981969607;30.90245944904709;0.764735248304928;15.841329539783649;84.15867046021636;ARTIFICIALISE;722.171500030945;1.3731584980405755
11430AP0050;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;21.75;0.0;0.0;0.0;0.0;78.25;32.23;0.0;29.44;36.7;1.64;0.0;0.0;0.0;0.0;0.0;0.0;100.0;41.13960172388644;0.0;13.16596825151876;16.412738954848457;0.733430296619931;14.29034784537472;85.70965215462527;ARTIFICIALISE;793.6046999683223;1.2653172493354563
11430AP0051;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;100.0;47.63;0.0;23.14;29.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;44.468228883102604;0.0;10.348522599869026;13.07205339646377;0.0;13.57776097588708;86.42223902411293;ARTIFICIALISE;124.26125000243304;1.7749841676191405
11430AP0052;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;99.96;17.89;0.0;0.0;0.0;0.0;82.11;49.92;0.0;22.59;24.23;3.25;0.0;0.0;0.0;0.0;0.0;0.0;100.0;42.367497211895824;0.01788854381999832;10.10255512234405;10.83598541896398;1.4534441853748632;12.955474096479742;87.04452590352025;ARTIFICIALISE;919.3851999793634;1.1338184343768225
