PL;CODE_DEP;NOM_COM;CODE_COM;SECTION;NUMERO;DALLE;DOM_2018;PROB_2018;DOM_2019;PROB_2019;DOM_2020;PROB_2020;DOM_2021;PROB_2021;DOM_2022;PROB_2022;DOM_2023;PROB_2023;DOM_2024;PROB_2024;DOMINANTE;SCORE_STABILITE;PROBA_PONDEREE;LOGIQUE_ARBITRAGE
110040B0517;11;Alaigne;004;0B;0517;3;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;100.0;MAJORITE
110040B0521;11;Alaigne;004;0B;0521;3;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;100.0;MAJORITE
110040B0522;11;Alaigne;004;0B;0522;3;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;100.0;MAJORITE
110040B0518;11;Alaigne;004;0B;0518;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0519;11;Alaigne;004;0B;0519;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0520;11;Alaigne;004;0B;0520;3;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;100.0;MAJORITE
110040B0523;11;Alaigne;004;0B;0523;3;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;100.0;MAJORITE
113280A0187;11;Routier;328;0A;0187;3;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;100.0;MAJORITE
113280A0186;11;Routier;328;0A;0186;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
113280A0188;11;Routier;328;0A;0188;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0796;11;Alaigne;004;0B;0796;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0103;11;Alaigne;004;0B;0103;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0797;11;Alaigne;004;0B;0797;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0695;11;Alaigne;004;0B;0695;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0696;11;Alaigne;004;0B;0696;3;AGRICULTURE;92.0;AGRICULTURE;88.0;AUTRE;0.0;AGRICULTURE;98.0;AGRICULTURE;82.0;AUTRE;0.0;AUTRE;0.0;AGRICULTURE;57.1;90.0;MAJORITE
110040B0769;11;Alaigne;004;0B;0769;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0770;11;Alaigne;004;0B;0770;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0789;11;Alaigne;004;0B;0789;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0790;11;Alaigne;004;0B;0790;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0102;11;Alaigne;004;0B;0102;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0744;11;Alaigne;004;0B;0744;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0722;11;Alaigne;004;0B;0722;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0085;11;Alaigne;004;0B;0085;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0086;11;Alaigne;004;0B;0086;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0776;11;Alaigne;004;0B;0776;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0774;11;Alaigne;004;0B;0774;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0084;11;Alaigne;004;0B;0084;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0473;11;Alaigne;004;0B;0473;3;AGRICULTURE;95.4;AGRICULTURE;90.7;AGRICULTURE;95.4;AGRICULTURE;98.1;AGRICULTURE;90.7;AUTRE;0.0;AUTRE;0.0;AGRICULTURE;71.4;94.1;MAJORITE
110040C0558;11;Alaigne;004;0C;0558;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0089;11;Alaigne;004;0B;0089;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0897;11;Alaigne;004;0B;0897;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0745;11;Alaigne;004;0B;0745;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040C0560;11;Alaigne;004;0C;0560;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040C0556;11;Alaigne;004;0C;0556;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040C0527;11;Alaigne;004;0C;0527;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040C0561;11;Alaigne;004;0C;0561;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040C0528;11;Alaigne;004;0C;0528;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040C0633;11;Alaigne;004;0C;0633;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040C0564;11;Alaigne;004;0C;0564;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0471;11;Alaigne;004;0B;0471;3;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;100.0;MAJORITE
110040C0649;11;Alaigne;004;0C;0649;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0460;11;Alaigne;004;0B;0460;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0767;11;Alaigne;004;0B;0767;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0459;11;Alaigne;004;0B;0459;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0786;11;Alaigne;004;0B;0786;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0785;11;Alaigne;004;0B;0785;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0457;11;Alaigne;004;0B;0457;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0472;11;Alaigne;004;0B;0472;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0470;11;Alaigne;004;0B;0470;3;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;100.0;MAJORITE
110040B0768;11;Alaigne;004;0B;0768;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0468;11;Alaigne;004;0B;0468;3;NATURE;38.0;AGRICULTURE;87.0;AGRICULTURE;76.0;AGRICULTURE;98.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;42.9;0.0;RECENCE_EGALITE
110040B0803;11;Alaigne;004;0B;0803;3;AGRICULTURE;67.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AGRICULTURE;86.0;AUTRE;0.0;AUTRE;0.0;AUTRE;71.4;0.0;MAJORITE
110040B0475;11;Alaigne;004;0B;0475;3;NATURE;44.0;AGRICULTURE;92.9;NATURE;89.0;AGRICULTURE;98.2;AGRICULTURE;98.2;AUTRE;0.0;AUTRE;0.0;AGRICULTURE;42.9;96.4;MAJORITE
110040B0462;11;Alaigne;004;0B;0462;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0469;11;Alaigne;004;0B;0469;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0474;11;Alaigne;004;0B;0474;3;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;100.0;MAJORITE
110040B0467;11;Alaigne;004;0B;0467;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0754;11;Alaigne;004;0B;0754;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0465;11;Alaigne;004;0B;0465;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0466;11;Alaigne;004;0B;0466;3;AUTRE;0.0;AUTRE;0.0;AGRICULTURE;98.0;AUTRE;0.0;AGRICULTURE;99.0;AUTRE;0.0;AUTRE;0.0;AUTRE;71.4;0.0;MAJORITE
110040B0753;11;Alaigne;004;0B;0753;3;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;AGRICULTURE;100.0;100.0;MAJORITE
110040B0915;11;Alaigne;004;0B;0915;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0909;11;Alaigne;004;0B;0909;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0118;11;Alaigne;004;0B;0118;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0182;11;Alaigne;004;0B;0182;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0185;11;Alaigne;004;0B;0185;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0196;11;Alaigne;004;0B;0196;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0183;11;Alaigne;004;0B;0183;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0192;11;Alaigne;004;0B;0192;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0193;11;Alaigne;004;0B;0193;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0186;11;Alaigne;004;0B;0186;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0187;11;Alaigne;004;0B;0187;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0181;11;Alaigne;004;0B;0181;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0180;11;Alaigne;004;0B;0180;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0188;11;Alaigne;004;0B;0188;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0237;11;Alaigne;004;0B;0237;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0191;11;Alaigne;004;0B;0191;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0189;11;Alaigne;004;0B;0189;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0238;11;Alaigne;004;0B;0238;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0239;11;Alaigne;004;0B;0239;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0216;11;Alaigne;004;0B;0216;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0729;11;Alaigne;004;0B;0729;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0233;11;Alaigne;004;0B;0233;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0218;11;Alaigne;004;0B;0218;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0707;11;Alaigne;004;0B;0707;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0231;11;Alaigne;004;0B;0231;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0885;11;Alaigne;004;0B;0885;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0220;11;Alaigne;004;0B;0220;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0787;11;Alaigne;004;0B;0787;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0234;11;Alaigne;004;0B;0234;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0228;11;Alaigne;004;0B;0228;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0222;11;Alaigne;004;0B;0222;3;AGRICULTURE;95.0;AGRICULTURE;90.0;AGRICULTURE;95.0;AGRICULTURE;96.0;AGRICULTURE;90.0;AUTRE;0.0;AUTRE;0.0;AGRICULTURE;71.4;93.2;MAJORITE
110040B0221;11;Alaigne;004;0B;0221;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0235;11;Alaigne;004;0B;0235;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0788;11;Alaigne;004;0B;0788;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0690;11;Alaigne;004;0B;0690;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0229;11;Alaigne;004;0B;0229;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040C0524;11;Alaigne;004;0C;0524;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0208;11;Alaigne;004;0B;0208;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040C0523;11;Alaigne;004;0C;0523;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0762;11;Alaigne;004;0B;0762;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040C0522;11;Alaigne;004;0C;0522;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0845;11;Alaigne;004;0B;0845;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0763;11;Alaigne;004;0B;0763;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0844;11;Alaigne;004;0B;0844;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0210;11;Alaigne;004;0B;0210;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0109;11;Alaigne;004;0B;0109;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0206;11;Alaigne;004;0B;0206;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0202;11;Alaigne;004;0B;0202;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0204;11;Alaigne;004;0B;0204;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0111;11;Alaigne;004;0B;0111;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0205;11;Alaigne;004;0B;0205;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0901;11;Alaigne;004;0B;0901;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0203;11;Alaigne;004;0B;0203;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0198;11;Alaigne;004;0B;0198;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0902;11;Alaigne;004;0B;0902;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
110040B0113;11;Alaigne;004;0B;0113;3;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;0.0;AUTRE;100.0;0.0;MAJORITE
